v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,z
1,0.986568164,0.991140275,0.997912439,0.997056544,0.97247991,0.937597389,0.752895572,0.751066106,0.984873319,0.985965293,0.995477917,0.755126632,0.762391931,0.798000282,0.787083701,0.680477119,0.527902737,0.638550521,0.323720247,0.198937373,0.862053954,0.534271293,0.511030516,0.427309483,0.373630301,0.31708531,0.261182832,0.208808227,0.16202613,0.14113727,0.765913562,0.959352198,0.052834848,0.183942552,0.183942552,0.206076065,0.276415562,0.363574899,0.356767587,0.35475632,0.111739895,0.122089755,0.202101892,0.187596486,0.195964151,0.206202537,0.222205246,0.24615681,0.32544698,0.279770922,0.251972773,0.191741749,0.189232823,0.128352839,0.133441555,0.241078348,0.20232222,0.318152683,0.25376505,0.191047498,0.153563974,0.223922301,0.120410682,0.090595989,0.081201551,0.058393008,0.102259991,0.089050051,0.055771139,0.034830825,0.067606007,0.021018642,0.035446442,0.046391363,0.020345718,0.02268665,0.050536555,0.072196797,0.092406941,0.00164611,0.001854884,0.002245888,0.049645497,0.074779502,0.101521112,0.123673869,0.078008211,0.037633055,0.022968783,0.114864001,0.108485924,0.085414388,0.059311879,0.122806641,0.127528266,0.118878879,0.123342964,0.146461978,0.17871231,0.138448504,0.108145249,0.553399965,0.329327736,0.065801518,0.070425637,0.170169826,0.113457504,0.026086187,0.137438879,0.106623133,0.137438879,0.106623133,0.174215306,0.174948914,0.103927274,0.139165364,0.109217564,0.1185385,0.120553332,0.120450773,0.130841456,0.132879552,0.153789998,0.163522023,0.078585272,0.076303593,0.08585316,0.091789306,0.09465955,0.116996785,0.103996211,0.111654561,0.078067799,0.078067799,0.064858147,0.063799376,0.084297238,0.061846473,0.067179876,0.03063155,0.016931664,0.010296765,0.012551776,0.007690047,0.014967826,0.035100502,0.0005805,0.000667616,0.000823768,0.001084332,0.000979796,0.007323309,0.003607343,0.003119086,0.010463074,0.005386333,0.004693465,0.029755283,0.015317857,0.013347451,0.042588137,0.030100207,0.018138806,0.044015173,0.031323806,0.027294481,0.05775414,0.04196895,0.016445909,0.01102645,0.067784644,0.05010361,0.030708239,0.03915153,0.050037736,0.02876313,0.000549696,0.000233768,5.50348E-05,0.01640145,0.040222218,0.080009889,0.057841324,0.007424893,0.004833831,0.007870557,0.022349723,0.03183562,0.039069229,0.028923786,8.04949E-06,0.009921544,0.016158435,0.007870557,0.006588523,0.040268746,0.000913647,0.000790555,0.00066838,0.000560884,0.000386232,0.000316938,0.000258142,0.00020869,0.000167457,0.000133371,8.27291E-05,3.82157E-05,0.093978901,0.071704109,0.054032836,0.004225152,0.264486667,0.249162631,0.209926191,0.015035435,0.08771164,0.065380316,0.013445758,0.042273512,0.099025259,0.011625223,0.009930407,0.04393047,0.023613727,0.033341875,0.023727521,0.071143985,0.047398709,0.013765552,0.011414132,0.003324166,0.000493664,0.027222684,0.023839164,0.007605596,0.016894266,6.40181E-05,0.005385976,0.008206875,0.000449666,0.00511999,0.009434023,0.014264147,0.001476859,0.002153702,0.00304448,0.004733237,0.018115332,0.024644952,0.027269466,0.000138787,0.000219401,0.000450493,0.000514319,2.74095E-06,0.002257419,0.006419734,0.002377972,0.007972118,0.002990982,0.004908306,0.00786404,0.023153009,0.013835822,0.005681315,0.001176371,0.001920031,0.004232646,0.012548346,0.00791936,0.188412338,0.000617664,0.002402092,0.006780818,0.009815579,0.040508881,0.00620981,0.430339422
0.986568164,1,0.99915799,0.993288932,0.978941856,0.995180164,0.979938566,0.729054891,0.757441048,0.997616655,0.997817529,0.984252158,0.76269898,0.748219421,0.766330343,0.743260788,0.608756584,0.447397858,0.597201946,0.278642258,0.158747639,0.799636109,0.541919722,0.476022605,0.376063939,0.319617432,0.263653596,0.211091824,0.164037673,0.123722949,0.106253078,0.75985319,0.923379202,0.050083787,0.168871351,0.168871351,0.189996797,0.257520502,0.347363471,0.33993506,0.338095517,0.100698672,0.110583492,0.189825311,0.174770085,0.183171604,0.19416225,0.204101896,0.227227817,0.305772831,0.266542089,0.237132585,0.177407976,0.180628838,0.120107041,0.126795277,0.22582547,0.187486853,0.298425046,0.234997801,0.182442395,0.144892925,0.216710214,0.113799884,0.084564927,0.071073695,0.049784915,0.106556091,0.090735377,0.055267943,0.033908659,0.067620021,0.020089274,0.034040989,0.045406165,0.017653001,0.019855941,0.04729892,0.068667858,0.089316181,0.001491324,0.001693499,0.002091818,0.043278293,0.061756499,0.088500683,0.113804218,0.069975918,0.03430137,0.020385586,0.100170987,0.103832356,0.079692641,0.054280131,0.108476234,0.11383284,0.110361235,0.114700252,0.135385841,0.167915978,0.127839602,0.098683263,0.540395777,0.313098268,0.057024514,0.061457677,0.157339431,0.102975946,0.024086051,0.126968648,0.097298839,0.126968648,0.097298839,0.163893377,0.164538569,0.093102635,0.126470893,0.098358588,0.106926365,0.108801673,0.108655423,0.118506468,0.120358893,0.140424047,0.1493218,0.069789408,0.067773887,0.07657208,0.08225142,0.084734026,0.105176825,0.092923899,0.100474213,0.071932398,0.071932398,0.059815095,0.05878534,0.077672262,0.056943916,0.062024228,0.02541925,0.013803095,0.009578934,0.011752157,0.00639883,0.012767177,0.032431493,0.000505011,0.000583234,0.00072453,0.000963269,0.000867048,0.005895699,0.002840881,0.002446896,0.008891549,0.004477639,0.003886617,0.025286121,0.012733678,0.011052908,0.034285983,0.023953262,0.014229734,0.03697326,0.026039363,0.022602323,0.051210453,0.036827658,0.014415759,0.009545744,0.057581329,0.04210388,0.025429226,0.032741433,0.045475469,0.025660388,0.000392254,0.00015633,3.36313E-05,0.014376788,0.034175726,0.069633362,0.052312988,0.005570027,0.003552708,0.005931918,0.018013002,0.026459149,0.033191902,0.023822736,4.76039E-06,0.007575617,0.012719672,0.005931918,0.004918768,0.034336382,0.000667623,0.000570342,0.000475402,0.00039332,0.000263263,0.000212986,0.000171029,0.000136316,0.000107841,8.46793E-05,5.10555E-05,2.26011E-05,0.085268103,0.064429279,0.048120866,0.003953817,0.249404358,0.23447077,0.196444937,0.012258453,0.078873945,0.05825016,0.01207429,0.039639436,0.089036419,0.010315415,0.008983685,0.038436119,0.020294154,0.028842599,0.022182101,0.065579933,0.043292936,0.011161481,0.009212086,0.002613305,0.000430725,0.026297992,0.022940617,0.007118175,0.016107464,5.40728E-05,0.004920985,0.007583303,0.000388067,0.004622289,0.008644018,0.013222006,0.001331009,0.001851483,0.00247127,0.003884351,0.016820748,0.022530363,0.025002018,0.000126632,0.000188712,0.000389145,0.00038819,1.95685E-06,0.001835717,0.005220482,0.001894563,0.006134425,0.002257491,0.003963244,0.006288319,0.020528176,0.01210721,0.004876408,0.000864619,0.001390683,0.00313629,0.010786367,0.007092976,0.177590866,0.000529965,0.001881319,0.005422678,0.007916593,0.037967788,0.005812237,0.488714112
0.991140275,0.99915799,1,0.996956602,0.984853869,0.993369537,0.973836917,0.735003271,0.757556202,0.997517661,0.997598625,0.987818655,0.762332476,0.752090444,0.762059373,0.748042163,0.61921102,0.45993775,0.605835636,0.288235211,0.166671574,0.80686456,0.542976272,0.484990855,0.387442908,0.33112846,0.274675406,0.221145199,0.172810342,0.131067923,0.11287498,0.750534124,0.934620862,0.050859262,0.17216986,0.17216986,0.193532882,0.261597552,0.351312121,0.34395683,0.342130627,0.10301799,0.113034474,0.192654526,0.177684307,0.186064821,0.19691643,0.207876559,0.231204703,0.310048013,0.269553805,0.240369958,0.180460448,0.182586415,0.121882987,0.128273323,0.229098613,0.190623634,0.302695826,0.23901981,0.18438801,0.146796696,0.218466518,0.115257665,0.085864392,0.071975503,0.05067718,0.10427779,0.089186638,0.054621924,0.033629378,0.066708138,0.020231758,0.034380033,0.045687792,0.018150492,0.020380721,0.04827765,0.069867717,0.090590228,0.001526619,0.001730953,0.002129723,0.044245698,0.063810735,0.090478951,0.115119565,0.071139759,0.034973574,0.020893917,0.102402359,0.103321521,0.079698345,0.054490173,0.110242533,0.115692492,0.112255095,0.116629662,0.137450708,0.170469581,0.130227912,0.100760695,0.548203881,0.319294503,0.057839895,0.06225144,0.160515539,0.105437637,0.02470406,0.129319793,0.099339588,0.129319793,0.099339588,0.166381966,0.167030244,0.095298863,0.129198684,0.100637381,0.109352465,0.111258708,0.111111376,0.121116408,0.122999119,0.143349411,0.152376774,0.071591788,0.069532489,0.078495217,0.084263677,0.086800186,0.10757538,0.09515632,0.102786782,0.073217708,0.073217708,0.060878094,0.059835735,0.079060134,0.057974589,0.063112911,0.0260125,0.014174585,0.009698203,0.011883461,0.006633416,0.013171005,0.033186336,0.000521095,0.000601315,0.000746001,0.000989874,0.000891672,0.006122367,0.002962879,0.002553909,0.0091359,0.004620614,0.004013762,0.025981017,0.013140275,0.011414488,0.035604156,0.024930815,0.014852063,0.038075833,0.026870823,0.023341725,0.052180727,0.037602314,0.014811365,0.009831691,0.059168225,0.043356164,0.026261105,0.03345481,0.045713779,0.025888895,0.000420968,0.000169925,3.72084E-05,0.014771324,0.035025798,0.071056195,0.053484103,0.005736299,0.003661679,0.006107886,0.018499022,0.027140587,0.034017669,0.02444487,4.94807E-06,0.007796398,0.013074855,0.006107886,0.005066551,0.035185613,0.000713392,0.000610973,0.00051069,0.000423694,0.000285178,0.000231359,0.000186301,0.000148903,0.000118127,9.30152E-05,5.63948E-05,2.51742E-05,0.087160746,0.065985002,0.049368923,0.004044615,0.254748682,0.239591917,0.200956248,0.012583562,0.080906539,0.059860089,0.012451879,0.040188293,0.09114763,0.010585894,0.009184973,0.039558745,0.020954273,0.029735768,0.022506572,0.066762629,0.044142286,0.011474047,0.00947868,0.002702831,0.000436462,0.026120969,0.022803475,0.007114349,0.01604033,5.57936E-05,0.004999915,0.007687917,0.000400239,0.004725297,0.008811008,0.013446818,0.001358355,0.001907115,0.002574361,0.004037708,0.017195572,0.023102873,0.02562276,0.000129448,0.000195157,0.000402097,0.000408251,2.08056E-06,0.001902537,0.005410506,0.00197143,0.006427026,0.002374151,0.004113216,0.006482084,0.020736118,0.012261415,0.004957272,0.000897731,0.001439865,0.003238351,0.011143337,0.007268845,0.181411836,0.000538596,0.0019465,0.005587634,0.00814382,0.038630907,0.00594547,0.452042468
0.997912439,0.993288932,0.996956602,1,0.994027708,0.983560866,0.954642919,0.746441355,0.754890855,0.992256441,0.992616091,0.993281724,0.758988864,0.758906399,0.77126783,0.766211453,0.65046944,0.495510584,0.625153443,0.309649437,0.185496928,0.833021429,0.540365581,0.502237492,0.411998655,0.356813143,0.299930313,0.244700216,0.193768339,0.148924364,0.129105621,0.748018559,0.953111948,0.05224289,0.179319577,0.179319577,0.201163652,0.27050276,0.359116546,0.35203141,0.350149751,0.108218357,0.118468661,0.198522068,0.183806683,0.19215875,0.20265578,0.216363204,0.240086457,0.319315433,0.275823848,0.247363442,0.187204815,0.186660081,0.125763212,0.13140916,0.23626792,0.197589839,0.311984499,0.24786215,0.188455075,0.150885904,0.221906982,0.118376795,0.088704509,0.076067508,0.05421909,0.10159095,0.087802155,0.054476719,0.033819345,0.066243495,0.020636498,0.035052937,0.046170852,0.019384897,0.021678668,0.04994901,0.071745433,0.092328547,0.001600993,0.001808746,0.002204801,0.04704422,0.069581635,0.096201706,0.119348977,0.074636391,0.03652521,0.022093651,0.108859633,0.104733543,0.08175475,0.056402395,0.116309636,0.121586346,0.11630236,0.120738813,0.142507034,0.175663244,0.135290539,0.105257842,0.556639807,0.328282894,0.061402074,0.065871159,0.166790042,0.110511568,0.025748535,0.134312556,0.103767757,0.134312556,0.103767757,0.17137001,0.172051972,0.100358112,0.135203947,0.105751143,0.114813794,0.116786241,0.116654208,0.126932393,0.128897675,0.149696369,0.1590911,0.075716805,0.073538659,0.082857603,0.088764173,0.09146872,0.113097746,0.100325039,0.108033853,0.07609554,0.07609554,0.063246641,0.062187586,0.082167602,0.060276405,0.065534874,0.028184077,0.01548583,0.010017875,0.012238327,0.007224308,0.014179236,0.034542242,0.000556927,0.000641409,0.000793236,0.001047658,0.000945426,0.006755989,0.003303294,0.002852476,0.009830039,0.005023049,0.004371219,0.027955035,0.014284736,0.012431036,0.039288934,0.027660208,0.016588356,0.041191036,0.029211155,0.025420485,0.055042452,0.039858107,0.015753104,0.010517747,0.063675264,0.046894925,0.02859986,0.036117196,0.047471846,0.027118244,0.000493613,0.000205377,4.69044E-05,0.015710517,0.037643567,0.075529325,0.056092032,0.006473312,0.00416545,0.006880075,0.020297345,0.029422481,0.036561887,0.026594152,6.1292E-06,0.008737411,0.014479002,0.006880075,0.00572835,0.037763001,0.000827408,0.000712859,0.000599815,0.000500945,0.000341673,0.000279035,0.000226186,0.000181983,0.00014533,0.000115196,7.07751E-05,3.22279E-05,0.091293924,0.069428015,0.052161102,0.004189333,0.262922012,0.247516817,0.208146529,0.013744617,0.085167759,0.063286122,0.013147938,0.041417487,0.095860931,0.011201385,0.009631965,0.042137586,0.022504312,0.031834635,0.023229591,0.069381393,0.04606518,0.012567161,0.010404187,0.00300334,0.000461959,0.02636343,0.023056681,0.007287347,0.016288781,6.02902E-05,0.005208367,0.007966426,0.000428948,0.004958809,0.009182731,0.013938511,0.001425238,0.002045618,0.002836309,0.004425885,0.017856911,0.024166336,0.026765995,0.000135306,0.000209687,0.000431169,0.000464275,2.42831E-06,0.002089608,0.005942504,0.002186067,0.007243397,0.002699954,0.004532609,0.00714586,0.021783543,0.012959979,0.005287156,0.001024822,0.001650492,0.003675873,0.011969921,0.007659648,0.187270269,0.000574434,0.002166347,0.006158468,0.008940256,0.039886784,0.0061576,0.298158857
0.997056544,0.978941856,0.984853869,0.994027708,1,0.968564313,0.93021358,0.715434928,0.708678708,0.973506528,0.97452658,0.985544386,0.712596349,0.723052411,0.792389678,0.756707305,0.660388827,0.517153285,0.604181602,0.30382584,0.189182988,0.876387437,0.492509412,0.478105169,0.403739967,0.354766501,0.302564479,0.250453872,0.201220411,0.15691006,0.137018148,0.770669511,0.947836989,0.053145409,0.18578868,0.18578868,0.207980115,0.278324961,0.364632399,0.357954467,0.355960836,0.113744329,0.124183812,0.204275905,0.189902962,0.198228159,0.20829686,0.223277154,0.24713103,0.325734611,0.266586675,0.240595776,0.183647521,0.188802697,0.128503642,0.127120349,0.230510565,0.193828169,0.317931618,0.25419944,0.190167521,0.153185845,0.222388452,0.114846864,0.086601686,0.081939422,0.059193009,0.100111458,0.087518906,0.055077567,0.034503971,0.066657856,0.019932223,0.033505368,0.043706551,0.020995376,0.023375749,0.054348194,0.07742542,0.098822626,0.001602489,0.00180331,0.002175888,0.048396942,0.073586781,0.098967915,0.119436431,0.075669684,0.035767111,0.021931042,0.111967726,0.107785811,0.085239711,0.059389439,0.125688126,0.130484701,0.121564078,0.126091775,0.149583538,0.183116139,0.142289654,0.111374374,0.550156394,0.328922284,0.067783203,0.072459041,0.169304261,0.113244446,0.023633425,0.14108758,0.109687293,0.14108758,0.109687293,0.178314565,0.17906163,0.105353273,0.140810413,0.110665347,0.120062842,0.122092307,0.121992026,0.132444647,0.134499082,0.155503782,0.165299586,0.080190064,0.077868207,0.087550667,0.093547535,0.096470241,0.11532733,0.104999777,0.11007473,0.076585954,0.076585954,0.06211451,0.061106444,0.084436883,0.059260509,0.064340291,0.031197357,0.017297708,0.0098105,0.011945655,0.007993475,0.015491592,0.0378324,0.000569112,0.000654043,0.000806074,0.001059203,0.000957732,0.007238479,0.003579216,0.003096843,0.010245191,0.005294373,0.004616429,0.029135661,0.015056337,0.013128375,0.042094815,0.029811472,0.018009454,0.043185421,0.030789018,0.026846489,0.056135641,0.040866764,0.015736852,0.010573881,0.066377552,0.049155785,0.030204215,0.039821253,0.050163702,0.028928533,0.000532989,0.000229233,5.48185E-05,0.01569431,0.041468681,0.082168432,0.059416645,0.007710881,0.005063053,0.008231679,0.023283789,0.033106632,0.04057696,0.030094434,8.53893E-06,0.010368888,0.016856944,0.008231679,0.006894642,0.04181383,0.000891586,0.00077318,0.000655303,0.000551268,0.000381486,0.000313816,0.00025623,0.000207656,0.000167038,0.000133366,8.3135E-05,3.86883E-05,0.096881047,0.074043138,0.055881681,0.004231572,0.264536505,0.249298729,0.210245175,0.015653269,0.087687985,0.065467997,0.012240492,0.042496346,0.100381796,0.011866262,0.010102846,0.0449558,0.024234897,0.034174382,0.026337708,0.06983671,0.046569755,0.014076361,0.011681248,0.003417512,0.000498424,0.027003428,0.023663028,0.007585952,0.016796461,6.20263E-05,0.005147712,0.007828489,0.000433004,0.004891838,0.008990484,0.013566193,0.001513996,0.00222604,0.003178258,0.004931838,0.019508519,0.026612133,0.029431327,0.000134942,0.000215522,0.000442199,0.000514088,2.76631E-06,0.002227379,0.006334304,0.002354684,0.007941859,0.00298964,0.004848946,0.008061043,0.023311157,0.013962136,0.005752444,0.001229763,0.002003903,0.004405712,0.013057806,0.008182276,0.188462081,0.000637368,0.002518306,0.007083172,0.010238131,0.040207704,0.005612651,0.288587982
0.97247991,0.995180164,0.993369537,0.983560866,0.968564313,1,0.991784713,0.677986346,0.714842494,0.989191372,0.988581441,0.963972877,0.720263319,0.699260513,0.73111277,0.685809701,0.550788677,0.396930218,0.542480507,0.240835142,0.13349059,0.772115557,0.502544941,0.428004679,0.331235309,0.278632897,0.227490166,0.180271611,0.138652123,0.103504726,0.088433118,0.747292673,0.892183695,0.048878033,0.162329683,0.162329683,0.182897317,0.248558313,0.338652291,0.331043085,0.32935835,0.096570141,0.106269325,0.184838863,0.169716138,0.178025806,0.189166001,0.195072612,0.217567077,0.294654116,0.246380642,0.21819321,0.162279116,0.174990687,0.115522514,0.116989999,0.207540557,0.171656502,0.286865087,0.224936969,0.176363104,0.13947391,0.210534956,0.104833023,0.07756187,0.065564666,0.045490488,0.10471517,0.088446039,0.05333269,0.032511086,0.065472061,0.018453284,0.031354749,0.042112209,0.016779411,0.018932932,0.049132343,0.071747269,0.093868016,0.001373702,0.00156431,0.001946283,0.038791286,0.054278227,0.079325109,0.10402638,0.063374903,0.030868633,0.018169246,0.089798041,0.098940418,0.075238968,0.050888864,0.102488065,0.108332462,0.108034078,0.112350848,0.131735523,0.165838135,0.125462877,0.096433606,0.531918185,0.305209626,0.053397432,0.057693954,0.149824508,0.097400243,0.020966372,0.124487751,0.094973857,0.124487751,0.094973857,0.161829322,0.162425295,0.088582265,0.12112429,0.09385776,0.102068643,0.103878793,0.103707475,0.11331788,0.1150773,0.134764327,0.143225054,0.06655672,0.064654222,0.073157138,0.078753923,0.081061937,0.09748192,0.087928549,0.093218441,0.067234233,0.067234233,0.054609956,0.053644888,0.074126504,0.051969357,0.056662141,0.022999887,0.012409095,0.008712982,0.010714735,0.005990542,0.012060499,0.033531632,0.000458386,0.000530192,0.000660255,0.000880997,0.000791885,0.005134071,0.002454205,0.002110886,0.007896326,0.003944827,0.003419339,0.022455868,0.011218447,0.009724044,0.029856794,0.020771391,0.012275694,0.032697138,0.022940837,0.019884901,0.046185077,0.033088271,0.012790583,0.008431439,0.051129137,0.037239596,0.022371932,0.029708298,0.042526894,0.023835741,0.000316738,0.000123296,2.56714E-05,0.012756005,0.031879299,0.065561816,0.050727091,0.004809118,0.003050909,0.005174238,0.016380289,0.024524488,0.031187218,0.021957247,3.57191E-06,0.006661576,0.011398685,0.005174238,0.004265289,0.032335961,0.000549677,0.000467412,0.000387604,0.000319034,0.000211353,0.000170111,0.000135898,0.000107759,8.48115E-05,6.62541E-05,3.95371E-05,1.72339E-05,0.083151857,0.062609306,0.046610907,0.00383212,0.242400254,0.22771586,0.190398425,0.011227404,0.074352795,0.054726836,0.010404896,0.038306611,0.084942688,0.00983818,0.008629432,0.036479882,0.019127621,0.027238925,0.02363523,0.061361847,0.040337014,0.010014598,0.008251623,0.00231864,0.000396883,0.025143536,0.021902834,0.006727943,0.015327166,4.74914E-05,0.004446945,0.006880866,0.000343852,0.004163145,0.007827315,0.012023202,0.001282695,0.001753972,0.002292877,0.00361829,0.017422533,0.023205046,0.025777792,0.000116945,0.000170584,0.000352311,0.000330224,1.63139E-06,0.001604412,0.004562688,0.001643592,0.005255093,0.001920391,0.003454982,0.005613781,0.019025765,0.011167778,0.00446663,0.000746049,0.001182499,0.002696568,0.010314488,0.006884556,0.172576283,0.000494465,0.001698154,0.004931906,0.007222343,0.036333266,0.00508446,0.339940693
0.937597389,0.979938566,0.973836917,0.954642919,0.93021358,0.991784713,1,0.644273247,0.701121863,0.973370012,0.972164267,0.931125376,0.707343852,0.671525456,0.693232935,0.640278067,0.493022363,0.340653137,0.501825606,0.208661542,0.109037646,0.711077632,0.494711056,0.394305191,0.291961407,0.240228005,0.191847566,0.148704266,0.111872936,0.081688536,0.069026696,0.726829982,0.843186938,0.04564507,0.147957034,0.147957034,0.167259017,0.229202708,0.318416782,0.310611347,0.309072584,0.086762978,0.095849775,0.171495605,0.156462126,0.164556564,0.175863312,0.177916321,0.199200985,0.273514233,0.231189838,0.202800142,0.148841731,0.164448949,0.106897499,0.109555705,0.192205425,0.157639231,0.26594113,0.206445528,0.165800138,0.129894843,0.199987914,0.097758977,0.07163038,0.057839172,0.039318211,0.105804489,0.08782124,0.051821898,0.031156229,0.064078099,0.017376039,0.0296029,0.040351423,0.014646779,0.016638771,0.045396861,0.067128095,0.088931821,0.001238716,0.001419101,0.001793258,0.03403042,0.045653639,0.069589515,0.095183134,0.056848095,0.027988596,0.016136357,0.07880079,0.093570104,0.06975708,0.046477151,0.090921849,0.096836389,0.099330231,0.103435961,0.120809863,0.153893137,0.114859124,0.087473629,0.507669006,0.285291833,0.046747125,0.050782629,0.137237473,0.087939162,0.019157176,0.114011384,0.086154225,0.114011384,0.086154225,0.150308606,0.150834022,0.079232481,0.109529991,0.084281394,0.091774305,0.093440561,0.093252596,0.102208693,0.103802135,0.12230673,0.130005872,0.059121557,0.057436294,0.065199567,0.070438686,0.072449298,0.087431657,0.078491505,0.083663122,0.061470733,0.061470733,0.049962729,0.049046303,0.06777218,0.047486049,0.051884512,0.01946519,0.010357779,0.00803348,0.00992875,0.005061579,0.010388759,0.030673305,0.000400498,0.000464747,0.000581808,0.000782377,0.000701129,0.004233443,0.001989299,0.001705879,0.006791102,0.003335035,0.002882099,0.019312792,0.009484299,0.008196221,0.024619261,0.016973843,0.009920406,0.027868124,0.019394641,0.016760624,0.041056606,0.029176282,0.011249974,0.007344387,0.043959537,0.031749254,0.018856897,0.025294273,0.038630477,0.021341625,0.000237159,8.77708E-05,1.70364E-05,0.011219562,0.027433645,0.057476865,0.045701852,0.003776726,0.002360168,0.004077387,0.013559656,0.020764981,0.026835606,0.018468252,2.35549E-06,0.005299828,0.009273905,0.004077387,0.003337774,0.027898942,0.000419211,0.000352944,0.000289465,0.000235638,0.000152693,0.000121547,9.60345E-05,7.53129E-05,5.86233E-05,4.52928E-05,2.64377E-05,1.11482E-05,0.075091459,0.056114513,0.041487445,0.003538153,0.225143509,0.211165736,0.175792732,0.009373098,0.066647797,0.048702926,0.009303462,0.035508745,0.076175983,0.008732921,0.007776028,0.032027547,0.016562301,0.023707535,0.021856521,0.056116038,0.036628773,0.008323998,0.006833937,0.001881421,0.000349256,0.023951255,0.020801587,0.006252837,0.014451877,4.0617E-05,0.004043013,0.006310953,0.000298728,0.003745937,0.007124546,0.011042865,0.001153264,0.001520077,0.0019003,0.003024435,0.015998786,0.021052202,0.023439055,0.000106037,0.000147728,0.000306127,0.000258961,1.22513E-06,0.001333355,0.003791844,0.001344322,0.004183454,0.001505968,0.002855503,0.004615867,0.016953203,0.009850015,0.003880801,0.000575968,0.000904005,0.002097321,0.008931009,0.006154913,0.160236108,0.000429536,0.001374046,0.004055924,0.005978962,0.033635224,0.004695189,0.37233164
